,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,property_id,builtup_area,study room,pooja room,store room,servant room,others,furnishing_type,facility_score,coordinates,latitude,longitude
1513,flat,experion windchants,sector 112,3.65,12312.0,3,4,3+,14.0,Relatively New,R62216030,2225.56,0,0,0,1,0,2,150,"28.5189° N, 77.0183° E",28.5189,77.0183
1514,flat,m3m golfestate,sector 65,5.4,18126.0,3,4,3,19.0,Moderately Old,X69762008,2696.0,1,0,0,1,0,2,174,"28.4030° N, 77.0690° E",28.403,77.069
1515,flat,paras dews,sector 106,1.34,9550.0,4,5,3+,7.0,Relatively New,I69432752,1535.0,0,0,0,1,0,0,49,"28.5007° N, 77.0003° E",28.5007,77.0003
1516,flat,pareena laxmi apartments,sector 99a,0.31,5904.0,2,2,2,6.0,New Property,H70058650,583.0,0,0,0,0,0,0,74,"28.4561° N, 76.9542° E",28.4561,76.9542
1517,flat,ireo the grand arch,sector 58,2.2,16000.0,2,2,2,6.0,Relatively New,D69199860,1244.0,0,0,0,0,0,0,42,"28.4200° N, 77.1105° E",28.42,77.1105
1518,flat,emaar mgf emerald floors premier,sector 65,2.8,16969.0,4,4,3,2.0,Relatively New,V69389658,1650.0,1,0,0,0,0,2,89,"28.4030° N, 77.0690° E",28.403,77.069
1519,flat,la vida by tata housing,sector 113,1.5,11755.0,2,2,2,13.0,New Property,N68564716,1418.0,0,0,0,0,0,0,71,"28.5287° N, 77.0233° E",28.5287,77.0233
1520,flat,vatika emilia floors,sector 83,0.6,5714.0,2,2,2,1.0,Relatively New,U69339966,990.0,0,0,0,0,0,2,167,"28.3986° N, 76.9647° E",28.3986,76.9647
1521,house,vatika signature villas,sector 82,3.2,14351.0,3,4,3,1.0,New Property,I65064814,2160.0,1,1,1,1,0,0,66,"28.3935° N, 76.9600° E",28.3935,76.96
1522,house,independent,sector 23,2.7,18620.0,5,5,2,3.0,Old Property,K68370728,1450.0,0,0,0,0,0,2,17,"28.5121° N, 77.0478° E",28.5121,77.0478
1523,flat,experion the heartsong,sector 108,3.0,18392.0,4,5,3+,2.0,Relatively New,S69976164,2204.25,0,0,0,1,0,1,149,"28.5134° N, 76.9830° E",28.5134,76.983
1524,house,independent,sector 3,0.6,6000.0,1,1,0,1.0,Moderately Old,Q67785990,1000.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
1525,flat,ss the leaf,sector 85,1.1,9565.0,2,2,3,10.0,Relatively New,M69399790,1600.0,0,1,0,0,0,0,150,"28.4042° N, 76.9513° E",28.4042,76.9513
1526,house,independent,sector 3,0.68,3874.0,5,3,0,1.0,Moderately Old,D68593046,1755.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
1527,flat,kiran residency,sector 56,1.55,6888.0,3,3,3+,5.0,Moderately Old,U69829328,1900.0,0,1,0,1,0,2,92,"28.4245° N, 77.0991° E",28.4245,77.0991
1528,flat,chd avenue,sector 71,1.25,6597.0,3,4,2,14.0,Relatively New,M68092930,1577.0,1,1,0,1,1,1,128,"28.4104° N, 77.0281° E",28.4104,77.0281
1529,flat,bptp terra,sector 37d,2.08,10000.0,4,4,3,0.0,New Property,H69558740,2211.0,1,1,0,1,0,0,121,"28.4478° N, 76.9703° E",28.4478,76.9703
1530,house,independent,sector 8,0.82,9111.0,2,3,3,2.0,Moderately Old,K69990342,900.0,0,0,0,0,0,0,12,"28.3738° N, 76.8970° E",28.3738,76.897
1531,flat,kiran residency,sector 56,1.55,7750.0,3,3,3+,5.0,Old Property,V69199668,1800.0,0,1,0,1,1,0,166,"28.4245° N, 77.0991° E",28.4245,77.0991
1532,flat,shree vardhman flora,sector 90,0.65,4961.0,2,2,3,11.0,Relatively New,N69126336,1225.0,1,0,0,0,0,2,49,"28.4085° N, 76.9369° E",28.4085,76.9369
1533,flat,signature andour heights,sector 71,0.6,10000.0,2,2,1,5.0,Relatively New,Q56425980,557.0,0,1,0,0,0,0,59,"28.4104° N, 77.0281° E",28.4104,77.0281
1534,house,independent,sector 38,4.0,21786.0,6,6,3+,4.0,Old Property,F69521040,1836.0,1,1,0,1,1,2,137,"28.4347° N, 77.0430° E",28.4347,77.043
1535,flat,vatika xpressions,sector 88b,0.92,7360.0,2,2,2,3.0,Relatively New,Z69531440,1300.0,0,1,0,0,0,0,174,"28.4446° N, 76.9542° E",28.4446,76.9542
1536,flat,tata primanti,sector 72,3.5,11428.0,4,5,3+,16.0,Relatively New,G16283577,2625.0,0,0,0,1,1,0,31,"28.4225° N, 77.0211° E",28.4225,77.0211
1537,flat,ats triumph,sector 104,2.6,8253.0,4,4,3+,12.0,Relatively New,S68587250,2851.0,0,0,0,1,0,0,118,"28.4788° N, 76.9960° E",28.4788,76.996
1538,flat,dlf the grove,sector 43,6.0,25000.0,4,4,2,1.0,Under Construction,E69846304,2667.0,0,0,0,1,0,2,49,"28.4629° N, 77.0772° E",28.4629,77.0772
1539,flat,unitech vistas,sector 70,0.99,6325.0,3,4,2,11.0,Under Construction,A65916402,1416.0,0,0,0,0,0,0,0,"28.3968° N, 77.0233° E",28.3968,77.0233
1540,flat,green campus chs,manesar,0.92,4022.0,3,3,3+,8.0,Moderately Old,F68198434,1924.0,0,0,0,1,0,0,5,"28.3515° N, 76.9428° E",28.3515,76.9428
1541,flat,assotech blith,sector 99,0.82,6007.0,2,2,3,0.0,New Property,O65985156,1365.0,0,0,0,0,0,0,51,"28.4640° N, 76.9614° E",28.464,76.9614
1542,flat,signature global park 4,sector 36,1.0,9900.0,3,2,3,2.0,New Property,U68941552,1122.0,0,0,0,0,0,0,128,"28.4160° N, 76.9914° E",28.416,76.9914
1543,house,dlf city phase 1,sector 26,5.5,30556.0,4,4,3+,2.0,Moderately Old,U69483020,1800.0,0,1,1,0,0,0,49,"28.4757° N, 77.1032° E",28.4757,77.1032
1544,flat,godrej,sector 79,1.35,8970.0,3,3,2,7.0,Relatively New,Q69438420,1362.0,0,0,0,0,0,0,118,"28.3624° N, 76.9787° E",28.3624,76.9787
1545,flat,ss the leaf,sector 85,1.2,7317.0,2,2,3,6.0,Relatively New,G69992530,1300.0,0,0,0,0,0,2,174,"28.4042° N, 76.9513° E",28.4042,76.9513
1546,flat,dlf the arbour,sector 63,7.9,20000.0,4,4,3+,34.0,Under Construction,A69395700,3950.0,0,0,0,0,0,0,61,"28.3971° N, 77.0867° E",28.3971,77.0867
1547,house,ats tourmaline,sector 109,1.87,8697.0,3,4,0,12.0,Relatively New,H69815482,2150.0,0,0,0,0,0,0,0,"28.5073° N, 77.0089° E",28.5073,77.0089
1548,house,independent,sector 4,0.61,11111.0,2,2,2,2.0,Moderately Old,B69408974,61.0,0,0,0,0,1,0,14,"28.4738° N, 77.0107° E",28.4738,77.0107
1549,house,independent,sector 28,1.45,8000.0,3,2,1,1.0,Relatively New,O68021286,1800.0,0,0,0,0,0,0,0,"28.4728° N, 77.0865° E",28.4728,77.0865
1550,flat,sunischit apartments,sector 54,1.69,7954.0,3,3,3+,5.0,Old Property,X69607964,1991.0,0,0,0,1,0,2,65,"28.4348° N, 77.1089° E",28.4348,77.1089
1551,flat,unitech south park,sector 70,1.13,7000.0,3,3,2,1.0,Under Construction,D69281388,1457.0,0,0,0,0,0,0,46,"28.3968° N, 77.0233° E",28.3968,77.0233
1552,flat,raheja atlantis,sector 31,5.5,18688.0,4,5,3+,1.0,Relatively New,Q70084598,2663.0,1,1,0,1,0,0,81,"28.4528° N, 77.0498° E",28.4528,77.0498
1553,flat,shree vardhman flora,sector 90,1.25,4854.0,4,4,3,10.0,Relatively New,Y69236170,2861.0,1,1,0,0,0,0,174,"28.4085° N, 76.9369° E",28.4085,76.9369
1554,flat,smart world orchard,sector 61,2.57,15766.0,3,3,2,3.0,Under Construction,S66339050,1630.0,1,0,0,0,0,0,0,"28.4050° N, 77.0963° E",28.405,77.0963
1555,house,ansal api spanish court,sector 2,2.9,18626.0,4,4,3,2.0,Relatively New,J12592219,1557.0,0,0,1,0,0,2,49,"28.5095° N, 77.0320° E",28.5095,77.032
1556,house,independent,sector 46,3.6,24845.0,5,5,3+,3.0,Moderately Old,V69469434,1449.0,0,0,0,1,0,2,75,"28.4374° N, 77.0586° E",28.4374,77.0586
1557,house,independent,sector 24,6.5,22855.0,4,4,2,2.0,Old Property,J70255162,2844.0,0,1,0,0,0,0,35,"28.4939° N, 77.1038° E",28.4939,77.1038
1558,flat,ats marigold,sector 89,1.7,9714.0,3,3,3+,8.0,Under Construction,F69969730,1944.0,1,0,0,0,0,0,65,"28.4253° N, 76.9439° E",28.4253,76.9439
1559,house,vipul tatvam villa,sector 48,22.0,26667.0,5,6,3,3.0,Moderately Old,F66657698,8250.0,0,0,0,1,0,0,54,"28.4177° N, 77.0359° E",28.4177,77.0359
1560,house,nirvana cedar crest,sector 50,7.1,32870.0,5,4,3,2.0,Moderately Old,J69949690,2160.0,1,1,1,0,0,2,110,"28.4178° N, 77.0628° E",28.4178,77.0628
1561,flat,m3m sierra 68,sector 68,1.05,8536.0,2,2,2,11.0,New Property,U69117548,1200.0,0,0,0,0,0,2,127,"28.3853° N, 77.0484° E",28.3853,77.0484
1562,flat,ireo victory valley,sector 67,3.49,13000.0,3,3,3,19.0,Relatively New,Y66191024,2724.0,0,0,0,1,0,0,103,"28.3859° N, 77.0608° E",28.3859,77.0608
1563,house,independent,sector 55,5.6,20741.0,6,4,3,3.0,Old Property,A69673016,2700.0,0,0,0,1,0,2,41,"28.4281° N, 77.1100° E",28.4281,77.11
1564,house,independent,sector 10a,1.7,18888.0,2,1,2,2.0,Old Property,G69173270,900.0,0,0,0,0,1,0,8,"28.4469° N, 77.0106° E",28.4469,77.0106
1565,flat,conscient heritage max,sector 102,2.15,9306.0,3,4,3,13.0,Relatively New,U69573286,1945.0,1,0,0,1,0,0,101,"28.4750° N, 76.9715° E",28.475,76.9715
1566,flat,suncity platinum towers,sector 28,7.0,22222.0,4,3,2,10.0,Moderately Old,W68297470,2488.0,0,0,0,1,0,0,31,"28.4728° N, 77.0865° E",28.4728,77.0865
1567,flat,raheja vedaanta,sector 108,0.7,4651.0,2,2,2,12.0,Moderately Old,J70052074,1362.0,0,0,0,0,0,0,72,"28.5134° N, 76.9830° E",28.5134,76.983
1568,flat,shree vardhman victoria,sector 70,1.62,8307.0,3,5,3,9.0,Relatively New,C69936836,1527.0,0,0,0,1,0,0,43,"28.3968° N, 77.0233° E",28.3968,77.0233
1569,flat,dlf belvedere towers,sector 25,3.7,17619.0,4,4,3,18.0,Old Property,L69620694,2333.0,0,0,0,1,0,2,26,"28.4844° N, 77.0860° E",28.4844,77.086
1570,flat,central park flower valley,sector 33,1.35,10384.0,3,2,2,3.0,New Property,N69795228,1444.0,0,0,0,0,0,0,87,"28.4420° N, 77.0207° E",28.442,77.0207
1571,house,independent,sector 55,1.45,26852.0,1,4,3+,4.0,Relatively New,R68970126,60.0,0,0,1,0,0,0,70,"28.4281° N, 77.1100° E",28.4281,77.11
1572,flat,ss the leaf,sector 85,1.85,7682.0,3,4,3,2.0,Relatively New,Z69461738,2179.0,1,0,0,1,0,2,49,"28.4042° N, 76.9513° E",28.4042,76.9513
1573,flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3,3,3,2.0,Relatively New,Q66912750,1493.0,1,0,0,1,0,2,168,"28.4030° N, 77.0690° E",28.403,77.069
1574,house,huda flats,sector 7,2.3,17037.0,5,3,3+,3.0,Old Property,I68303966,1350.0,1,1,0,1,0,0,27,"28.4644° N, 77.0143° E",28.4644,77.0143
1575,flat,ss the leaf,sector 85,1.1,6318.0,2,2,3+,3.0,Relatively New,E69884678,1464.0,0,0,1,0,0,0,143,"28.4042° N, 76.9513° E",28.4042,76.9513
1576,flat,m3m merlin,sector 67,2.78,13580.0,3,3,3+,4.0,Relatively New,J69098392,2047.0,0,1,0,0,0,2,157,"28.3859° N, 77.0608° E",28.3859,77.0608
1577,flat,alpha corp gurgaonone,sector 84,2.28,8769.0,4,4,3+,8.0,Relatively New,Y69570694,2998.0,0,0,0,1,0,0,61,"28.3979° N, 76.9736° E",28.3979,76.9736
1578,flat,tulip ivory,sector 70,5.0,10416.0,6,7,3+,0.0,Relatively New,N68921910,5333.0,1,0,0,1,0,0,119,"28.3968° N, 77.0233° E",28.3968,77.0233
1579,flat,m3m sierra 68,sector 68,1.25,10245.0,2,2,3,4.0,New Property,B67273936,938.0,0,0,0,0,0,0,44,"28.3853° N, 77.0484° E",28.3853,77.0484
1580,flat,aipl joy square,sector 63a,0.7,10101.0,1,1,0,7.0,Under Construction,P70014532,693.0,0,0,0,0,0,0,0,"28.3923° N, 77.0888° E",28.3923,77.0888
1581,flat,ireo skyon,sector 60,2.82,12818.0,3,3,3,2.0,Relatively New,E69439924,2400.0,0,0,0,1,0,2,174,"28.4003° N, 77.0975° E",28.4003,77.0975
1582,flat,pyramid urban,sector 67a,0.56,7928.0,2,2,2,0.0,Relatively New,V69823998,778.0,0,0,0,0,1,0,49,"28.3960° N, 77.0372° E",28.396,77.0372
1583,house,unitech espace,sector 50,11.0,40741.0,4,4,3+,2.0,Moderately Old,O68535212,2700.0,0,0,0,1,0,2,88,"28.4178° N, 77.0628° E",28.4178,77.0628
1584,flat,ansal heights,sector 92,0.72,4500.0,3,3,3,9.0,Relatively New,R69253696,1700.0,0,0,0,1,0,0,49,"28.4079° N, 76.9153° E",28.4079,76.9153
1585,flat,ats triumph,sector 104,2.63,9563.0,4,4,3+,21.0,Relatively New,A69089142,2953.0,0,0,0,1,0,2,161,"28.4788° N, 76.9960° E",28.4788,76.996
1586,flat,m3m heights,sector 65,3.67,17990.0,3,3,2,27.0,Under Construction,U68312404,2040.0,0,0,0,1,0,0,43,"28.4030° N, 77.0690° E",28.403,77.069
1587,flat,lord krishna,sector 12,2.7,8571.0,4,3,3,6.0,Old Property,Z68946778,3150.0,0,0,0,0,0,0,0,"28.4723° N, 77.0320° E",28.4723,77.032
1588,flat,bestech park view ananda,sector 81,1.4,7734.0,3,3,3+,6.0,Relatively New,A69156170,1475.0,0,0,0,0,0,0,95,"28.3867° N, 76.9485° E",28.3867,76.9485
1589,flat,ss the leaf,sector 83,1.19,7225.0,2,2,3,4.0,Relatively New,F70085560,1630.0,0,0,0,0,0,0,49,"28.3986° N, 76.9647° E",28.3986,76.9647
1590,flat,professional society,manesar,0.75,3067.0,3,4,3,3.0,Relatively New,A69377176,2717.0,0,0,0,1,0,0,21,"28.3515° N, 76.9428° E",28.3515,76.9428
1591,house,independent,sector 4,0.47,3519.0,3,4,0,3.0,Moderately Old,A67904104,1350.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
1592,flat,raheja revanta,sector 78,4.75,16885.0,3,3,2,31.0,Under Construction,E68833932,2813.0,0,0,0,1,0,0,100,"28.3733° N, 76.9729° E",28.3733,76.9729
1593,flat,m3m golfestate,sector 65,4.94,16233.0,3,4,3,15.0,Moderately Old,N67917630,2754.0,0,0,0,1,0,0,165,"28.4030° N, 77.0690° E",28.403,77.069
1594,flat,puri emerald bay,sector 104,2.6,15160.0,3,4,3+,5.0,Relatively New,Y69157790,2061.0,1,0,0,1,0,0,81,"28.4788° N, 76.9960° E",28.4788,76.996
1595,house,sheetla enclave,sector 5,0.96,10000.0,2,4,2,3.0,Moderately Old,C65281436,945.0,0,1,1,0,0,2,0,"28.4794° N, 77.0176° E",28.4794,77.0176
1596,flat,dlf the skycourt,sector 86,1.5,7776.0,3,3,1,15.0,Relatively New,U69308792,1550.0,0,0,0,0,0,0,159,"28.3986° N, 76.9384° E",28.3986,76.9384
1597,flat,spaze privvy the address,sector 93,1.25,6900.0,3,4,2,12.0,Relatively New,G66828720,1350.0,0,0,0,0,0,2,96,"28.4153° N, 76.9326° E",28.4153,76.9326
1598,flat,shree vardhman victoria,sector 70,1.8,9230.0,3,3,3+,10.0,New Property,I69326592,1765.0,0,0,0,0,1,2,49,"28.3968° N, 77.0233° E",28.3968,77.0233
1599,flat,irwo westend towers,sector 47,0.65,12059.0,1,1,2,3.0,Old Property,I69344720,599.0,0,0,0,0,0,0,56,"28.4276° N, 77.0492° E",28.4276,77.0492
1600,flat,suncity avenue 76,sector 76,0.75,10204.0,2,2,2,11.0,Under Construction,U69653114,665.0,0,0,0,0,0,0,57,"28.3935° N, 76.9888° E",28.3935,76.9888
1601,flat,signature andour heights,sector 71,0.65,10172.0,2,2,1,10.0,Relatively New,U70026016,590.0,0,0,0,0,0,2,23,"28.4104° N, 77.0281° E",28.4104,77.0281
1602,flat,pioneer araya,sector 62,10.75,19500.0,5,7,3,10.0,Relatively New,J69118026,4990.0,0,0,0,1,0,2,153,"28.4139° N, 77.0886° E",28.4139,77.0886
1603,house,independent,sector 9,3.5,13410.0,9,9,3+,3.0,Relatively New,W66824186,2610.0,1,0,0,0,0,0,23,"28.4603° N, 77.0000° E",28.4603,77.0
1604,flat,emaar palm premier,sector 77,2.1,10500.0,3,4,3+,11.0,New Property,T68605618,1600.0,0,0,0,1,0,2,129,"28.3801° N, 76.9845° E",28.3801,76.9845
1605,flat,shapoorji pallonji joyville gurugram,sector 102,2.03,12000.0,3,3,2,1.0,New Property,G70098068,1337.0,0,0,0,0,0,0,67,"28.4750° N, 76.9715° E",28.475,76.9715
1606,flat,shapoorji pallonji joyville gurugram,sector 102,1.95,10529.0,3,3,3,10.0,Relatively New,F69125772,1676.0,0,0,0,0,0,0,59,"28.4750° N, 76.9715° E",28.475,76.9715
1607,house,independent,sector 9,0.6,10753.0,3,3,1,2.0,Relatively New,B68717324,558.0,0,0,0,0,0,0,0,"28.4603° N, 77.0000° E",28.4603,77.0
1608,flat,apex our homes,sector 37c,0.35,3783.0,2,2,1,7.0,Relatively New,P70095968,850.0,0,0,0,0,0,2,158,"28.4515° N, 76.9882° E",28.4515,76.9882
1609,flat,dlf the ultima,sector 81,2.2,10461.0,3,3,3+,5.0,Relatively New,L69301106,1570.0,1,1,0,1,1,1,49,"28.3867° N, 76.9485° E",28.3867,76.9485
1610,flat,puri diplomatic greens,sector 111,5.25,11666.0,4,6,3+,7.0,Relatively New,I61071446,4072.0,0,0,0,1,0,2,134,"28.5238° N, 77.0320° E",28.5238,77.032
1611,flat,dlf regal gardens,sector 90,1.26,7403.0,3,3,3,6.0,Relatively New,K69428214,1603.0,0,0,0,0,1,2,28,"28.4085° N, 76.9369° E",28.4085,76.9369
1612,house,dlf new town heights,sector 91,2.5,7058.0,4,4,3+,3.0,Moderately Old,A68671054,3400.0,1,1,1,1,0,2,80,"28.4014° N, 76.9225° E",28.4014,76.9225
1613,flat,puri diplomatic greens,sector 111,3.7,12542.0,4,5,3+,12.0,Relatively New,J66379228,2650.0,0,0,0,1,0,2,158,"28.5238° N, 77.0320° E",28.5238,77.032
1614,flat,bestech park view ananda,sector 81,0.95,6985.0,2,2,2,14.0,Relatively New,G69311146,1260.0,0,0,0,0,0,2,165,"28.3867° N, 76.9485° E",28.3867,76.9485
1615,house,dlf city plots,sector 26,13.5,29880.0,5,5,3,2.0,Old Property,M68242740,4518.0,1,1,1,1,0,2,110,"28.4757° N, 77.1032° E",28.4757,77.1032
1616,house,independent,sector 43,8.25,30556.0,5,6,3+,3.0,Moderately Old,F69489716,2700.0,1,1,1,1,0,2,64,"28.4629° N, 77.0772° E",28.4629,77.0772
1617,house,unitech espace,sector 50,11.5,35494.0,5,6,0,1.0,Moderately Old,M68631410,3240.0,0,0,0,0,0,0,0,"28.4178° N, 77.0628° E",28.4178,77.0628
1618,flat,orris carnation residency,sector 85,0.72,4881.0,3,3,2,9.0,Moderately Old,X64885444,1350.0,0,0,0,0,1,0,49,"28.4042° N, 76.9513° E",28.4042,76.9513
1619,flat,conscient heritage max,sector 102,1.9,9783.0,3,4,3+,20.0,Relatively New,G69435466,1757.0,0,0,0,1,0,0,165,"28.4750° N, 76.9715° E",28.475,76.9715
1620,flat,ramshanti cooperative society,sector 52,1.76,7242.0,4,4,3+,12.0,New Property,W63152076,2199.0,0,0,0,0,0,0,0,"28.4379° N, 77.0785° E",28.4379,77.0785
1621,house,independent,sector 14,6.4,20317.0,6,6,3+,3.0,Old Property,G70092112,3150.0,0,0,0,0,1,0,35,"28.4711° N, 77.0454° E",28.4711,77.0454
1622,flat,ireo victory valley,sector 67,4.5,14097.0,4,4,3+,0.0,Relatively New,X70073600,3160.0,0,1,0,1,0,2,42,"28.3859° N, 77.0608° E",28.3859,77.0608
1623,flat,ireo the corridors,sector 67a,1.7,9843.0,3,3,2,10.0,New Property,U68168784,1346.0,0,0,0,1,1,2,44,"28.3960° N, 77.0372° E",28.396,77.0372
1624,flat,ambience creacions,sector 22,1.65,11956.0,2,2,2,9.0,Relatively New,X70126650,1200.0,0,1,0,0,1,1,133,"28.5072° N, 77.0640° E",28.5072,77.064
1625,flat,sare crescent parc,sector 92,0.5,5000.0,2,2,3,2.0,Moderately Old,I69893694,905.0,0,0,0,0,0,0,38,"28.4079° N, 76.9153° E",28.4079,76.9153
1626,house,independent,sector 57,7.25,26852.0,9,9,3+,2.0,New Property,K69590498,2700.0,0,1,0,1,1,2,49,"28.4232° N, 77.0752° E",28.4232,77.0752
1627,flat,chd avenue,sector 71,1.0,6734.0,3,3,3+,3.0,Relatively New,W54082456,1344.0,0,0,0,0,0,2,7,"28.4104° N, 77.0281° E",28.4104,77.0281
1628,house,hero homes,sector 104,1.95,21195.0,3,5,3+,2.0,Moderately Old,M68710216,920.0,0,0,0,0,0,0,64,"28.4788° N, 76.9960° E",28.4788,76.996
1629,flat,shree vardhman flora,sector 90,0.7,5177.0,2,2,3,9.0,New Property,Y61324016,1224.0,1,0,0,0,0,0,97,"28.4085° N, 76.9369° E",28.4085,76.9369
1630,flat,orris aster court,sector 85,0.69,5221.0,2,2,2,5.0,Relatively New,L69846120,1075.0,0,0,0,0,0,0,37,"28.4042° N, 76.9513° E",28.4042,76.9513
1631,flat,unitech uniworld gardens,sector 47,2.4,11505.0,3,4,3+,10.0,Moderately Old,L68514138,1916.0,0,0,0,1,0,0,103,"28.4276° N, 77.0492° E",28.4276,77.0492
1632,flat,godrej oasis,sector 88a,1.5,8108.0,3,3,2,3.0,Relatively New,O53137952,2056.0,0,0,0,0,0,0,47,"28.4347° N, 76.9557° E",28.4347,76.9557
1633,flat,shri ram apartments,sector 4,0.32,3368.0,2,2,1,4.0,Relatively New,I69742414,1056.0,0,0,0,0,0,2,7,"28.4738° N, 77.0107° E",28.4738,77.0107
1634,flat,ats triumph,sector 104,2.3,10000.0,3,4,3+,15.0,New Property,T70127554,2544.0,0,0,0,1,0,0,117,"28.4788° N, 76.9960° E",28.4788,76.996
1635,flat,m3m skywalk,sector 74,2.7,13379.0,3,3,3,13.0,New Property,P69918002,2018.0,0,0,1,0,0,0,92,"28.4158° N, 77.0118° E",28.4158,77.0118
1636,flat,ambience creacions,sector 22,1.75,12700.0,2,2,2,11.0,Under Construction,L61678758,1249.0,0,0,0,0,0,0,57,"28.5072° N, 77.0640° E",28.5072,77.064
1637,flat,m3m sierra 68,sector 68,1.2,9000.0,2,2,3,1.0,Relatively New,U69787898,982.0,0,0,0,0,0,1,76,"28.3853° N, 77.0484° E",28.3853,77.0484
1638,flat,ats tourmaline,sector 109,2.3,8897.0,3,4,3+,10.0,New Property,C62418100,2339.0,0,0,0,1,1,0,74,"28.5073° N, 77.0089° E",28.5073,77.0089
1639,flat,signature global synera,sector 81,0.45,7525.0,2,2,2,6.0,Relatively New,V69392696,664.0,0,0,1,0,0,2,39,"28.3867° N, 76.9485° E",28.3867,76.9485
1640,house,independent,sector 13,0.9,11464.0,2,4,3,3.0,Moderately Old,O68628698,785.0,1,1,0,1,1,0,0,"28.4757° N, 77.0392° E",28.4757,77.0392
1641,flat,signature andour heights,sector 71,0.39,9846.0,1,1,2,1.0,New Property,R62787862,294.0,0,0,0,0,0,0,0,"28.4104° N, 77.0281° E",28.4104,77.0281
1642,flat,proxima tower,sector 37c,0.6,4602.0,2,2,3,5.0,Under Construction,Q32382779,1180.0,1,1,0,0,0,0,55,"28.4515° N, 76.9882° E",28.4515,76.9882
1643,flat,tata primanti,sector 72,4.1,14100.0,4,5,3+,39.0,New Property,W68196252,2629.0,0,0,0,1,1,0,103,"28.4225° N, 77.0211° E",28.4225,77.0211
1644,flat,emaar gurgaon greens,sector 102,1.4,8484.0,3,3,3,4.0,Relatively New,F69124312,1493.0,0,0,0,1,0,2,83,"28.4750° N, 76.9715° E",28.475,76.9715
1645,flat,signature andour heights,sector 71,0.37,8222.0,1,1,2,2.0,Relatively New,Q59172916,450.0,0,0,0,0,0,0,65,"28.4104° N, 77.0281° E",28.4104,77.0281
1646,flat,dlf regal gardens,sector 90,2.05,9000.0,4,4,3+,5.0,Relatively New,K70171052,2005.0,0,0,0,0,0,2,49,"28.4085° N, 76.9369° E",28.4085,76.9369
1647,flat,tulip violet,sector 69,1.37,8675.0,3,3,1,12.0,Relatively New,F69354676,1568.0,0,1,0,0,0,0,95,"28.3966° N, 77.0341° E",28.3966,77.0341
1648,flat,m3m sierra 68,sector 68,1.13,9076.0,2,2,3,9.0,Relatively New,X69526324,1130.0,0,0,0,0,0,2,149,"28.3853° N, 77.0484° E",28.3853,77.0484
1649,flat,vatika city homes,sector 83,1.05,8571.0,3,3,3,8.0,Moderately Old,D60670642,1468.0,0,1,0,0,0,2,103,"28.3986° N, 76.9647° E",28.3986,76.9647
1650,house,unitech nirvana birch court,sector 50,6.8,31481.0,4,4,3+,2.0,Old Property,U68504362,2160.0,1,1,0,1,0,0,105,"28.4178° N, 77.0628° E",28.4178,77.0628
1651,flat,parsvnath green ville,sector 48,1.42,8606.0,3,3,3,1.0,Moderately Old,K69418718,1493.0,0,0,1,0,0,1,174,"28.4177° N, 77.0359° E",28.4177,77.0359
1652,house,central park flower valley cerise floors,sector 33,1.35,11157.0,2,2,2,4.0,New Property,I70191298,1210.0,1,0,0,0,0,1,107,"28.4420° N, 77.0207° E",28.442,77.0207
1653,flat,shree vardhman victoria,sector 70,1.8,9230.0,3,5,3,0.0,New Property,V69957538,2167.0,0,0,0,0,0,0,72,"28.3968° N, 77.0233° E",28.3968,77.0233
1654,flat,supertech hues,sector 68,0.8,6779.0,2,2,3+,14.0,New Property,V69809542,1180.0,0,0,0,0,0,2,26,"28.3853° N, 77.0484° E",28.3853,77.0484
1655,flat,dhoot time residency,sector 63,2.2,12813.0,3,4,3+,8.0,Moderately Old,K68428438,1554.0,1,0,0,0,0,2,61,"28.3971° N, 77.0867° E",28.3971,77.0867
1656,house,independent,sector 12,1.7,8000.0,5,5,3,3.0,Moderately Old,Z62601748,2000.0,0,1,0,0,1,0,9,"28.4723° N, 77.0320° E",28.4723,77.032
1657,flat,ild grand centra,sector 37c,0.95,5220.0,3,1,0,0.0,Relatively New,O67903798,1820.0,0,0,0,0,0,0,0,"28.4515° N, 76.9882° E",28.4515,76.9882
1658,house,rwa sector 46,sector 46,3.5,21605.0,4,4,2,2.0,Relatively New,A70159984,1620.0,0,1,0,0,0,2,30,"28.4374° N, 77.0586° E",28.4374,77.0586
1659,house,unitech espace,sector 50,9.8,30247.0,4,4,3,2.0,Moderately Old,O70388968,3240.0,0,0,0,1,0,0,22,"28.4178° N, 77.0628° E",28.4178,77.0628
1660,flat,godrej icon,sector 88a,1.65,9041.0,3,3,3,12.0,New Property,O69918112,1652.0,0,0,0,0,0,0,60,"28.4347° N, 76.9557° E",28.4347,76.9557
1661,flat,vipul world,sector 48,1.38,9482.0,3,3,1,2.0,Relatively New,V70187274,1611.0,0,0,0,0,0,0,60,"28.4177° N, 77.0359° E",28.4177,77.0359
