property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,property_id,super_builtup_area,builtup_area,carpet_area,study room,pooja room,store room,servant room,others,furnishing_type,facility_score
flat,paras dews,sector 106,0.88,6353.0,1385.0,Super Built up area 1385(128.67 sq.m.)Built Up area: 940 sq.ft. (87.33 sq.m.)Carpet area: 845 sq.ft. (78.5 sq.m.),2,2,3+,1.0,South,Undefined,M69727842,1385.0,940.0,845.0,0,0,0,0,0,0,49
flat,tata primanti,sector 72,3.3,15102.0,2185.0,Super Built up area 2185(202.99 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,4,3+,15.0,North,New Property,W69748476,2185.0,1800.0,1600.0,0,0,0,1,0,1,174
flat,adani m2k oyster grande,sector 102,2.5,7817.0,3198.0,Super Built up area 3198(297.1 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2350 sq.ft. (218.32 sq.m.),4,5,3+,10.0,North-East,Undefined,U69504806,3198.0,2600.0,2350.0,0,1,0,1,0,2,174
house,independent,sector 45,8.5,26235.0,3240.0,Plot area 360(301.01 sq.m.),5,4,2,1.0,North-East,Undefined,C68028942,,3240.0,,0,1,0,1,0,2,49
flat,shree vardhman victoria,sector 70,1.75,8974.0,1950.0,Built Up area: 1950 (181.16 sq.m.),3,4,2,16.0,,Undefined,I69878502,,1950.0,,0,1,0,1,0,0,49
flat,the close north,sector 50,2.65,11276.0,2350.0,Super Built up area 2605(242.01 sq.m.)Built Up area: 2491 sq.ft. (231.42 sq.m.)Carpet area: 2350 sq.ft. (218.32 sq.m.),3,3,3+,3.0,South-East,Undefined,G69221508,2605.0,2491.0,2350.0,0,0,0,1,0,0,174
flat,pareena laxmi apartments,sector 99a,0.32,6106.0,524.0,Super Built up area 524(48.68 sq.m.)Carpet area: 424.8 sq.ft. (39.47 sq.m.),2,2,2,2.0,,New Property,I68596870,524.0,,424.8,0,0,0,0,0,0,50
flat,dlf park place,sector 54,4.86,25920.0,1875.0,Super Built up area 1875(174.19 sq.m.),3,4,3+,7.0,West,Undefined,F69409432,1875.0,,,0,0,0,1,0,2,49
flat,antriksh heights,sector 84,0.94,7000.0,1343.0,Super Built up area 1350(125.42 sq.m.),3,2,3+,10.0,,New Property,S69210858,1350.0,,,1,0,0,0,0,2,89
house,independent,sector 28,8.4,34568.0,2430.0,Plot area 270(225.75 sq.m.),4,4,3+,2.0,North-East,Undefined,D70213920,,2430.0,,0,1,1,1,0,2,139
flat,dlf regal gardens,sector 90,1.25,7339.0,1703.0,Super Built up area 1703(158.21 sq.m.),3,3,3,28.0,North,Undefined,O68651740,1703.0,,,0,0,0,1,0,0,38
flat,emaar mgf palm hills,sector 77,1.09,5382.0,2025.0,Super Built up area 2025(188.13 sq.m.),3,4,3+,5.0,South,Undefined,L69723046,2025.0,,,0,0,0,1,1,2,167
house,prem kunj,sohna road road,0.5,7407.0,675.0,Plot area 675(62.71 sq.m.)Built Up area: 725 sq.ft. (67.35 sq.m.)Carpet area: 675 sq.ft. (62.71 sq.m.),5,4,3,3.0,South-West,Undefined,N51256590,,725.0,675.0,0,1,0,0,0,0,22
flat,m3m golfestate,sector 65,6.15,18331.0,3355.0,Built Up area: 3355 (311.69 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3,4,2,20.0,North-East,Undefined,L68803564,,3355.0,2200.0,0,0,0,0,0,0,34
flat,godrej frontier,sector 80,1.4,6189.0,2262.0,Super Built up area 2262(210.15 sq.m.)Built Up area: 1854 sq.ft. (172.24 sq.m.)Carpet area: 1576 sq.ft. (146.42 sq.m.),3,4,2,10.0,North-West,Undefined,N69444722,2262.0,1854.0,1576.0,0,1,1,0,0,0,111
house,independent,sector 4,0.47,8012.0,587.0,Plot area 624(57.97 sq.m.),2,1,1,1.0,East,Undefined,J68363212,,624.0,,0,0,1,0,0,0,0
flat,m3m skywalk,sector 74,2.25,12500.0,1800.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,3,3,5.0,North-East,Undefined,S69816868,2000.0,1900.0,1800.0,1,0,0,0,0,0,174
flat,m3m heights,sector 65,2.01,13500.0,1489.0,Super Built up area 1516(140.84 sq.m.)Carpet area: 1433 sq.ft. (133.13 sq.m.),2,2,3,8.0,North-East,New Property,T69385436,1516.0,,1433.0,1,0,0,0,0,0,44
house,4s aradhya homes,sector 67a,1.83,6778.0,2700.0,Plot area 300(250.84 sq.m.),4,4,2,4.0,East,New Property,U68242934,,2700.0,,0,1,0,0,0,2,145
flat,shapoorji pallonji joyville gurugram,sector 102,1.35,9933.0,1359.0,Super Built up area 1359(126.26 sq.m.),2,2,2,9.0,North-East,Undefined,M69125514,1359.0,,,0,0,0,0,0,0,100
flat,m3m golfestate,sector 65,6.15,18287.0,3363.0,Super Built up area 3363(312.43 sq.m.)Carpet area: 2710 sq.ft. (251.77 sq.m.),3,3,3,23.0,,Undefined,H69765162,3363.0,,2710.0,1,0,0,1,0,2,60
house,unitech uniworld resorts,sector 33,11.0,26667.0,4125.0,Plot area 500(418.06 sq.m.),5,6,3,3.0,,New Property,C35305315,,500.0,,1,0,0,1,0,0,58
house,bptp visionnaire,sector 70a,5.25,20115.0,2610.0,Plot area 290(242.48 sq.m.),5,4,3+,3.0,North-East,New Property,K70037724,,2610.0,,0,0,0,1,0,2,49
flat,mapsko paradise,sector 83,0.95,6300.0,1508.0,Carpet area: 1340 (124.49 sq.m.),3,3,3,1.0,,Undefined,J65714748,,,1340.0,0,0,0,0,0,0,0
flat,emaar palm gardens,sector 83,1.76,9263.0,1900.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),3,3,3,5.0,South-East,Undefined,M69824034,1900.0,1600.0,1240.04,0,0,0,1,0,2,174
flat,ats tourmaline,sector 109,2.95,9365.0,3150.0,Super Built up area 3150(292.64 sq.m.),4,5,3+,10.0,North-East,Undefined,T69512580,3150.0,,,0,0,0,1,0,0,101
flat,tulip violet,sector 69,1.51,9569.0,1578.0,Super Built up area 1578(146.6 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3,3,2,0.0,West,Undefined,V68470842,1578.0,,1100.0,0,1,0,0,0,1,165
flat,vatika city homes,sector 83,0.8,6060.0,1320.0,Super Built up area 1320(122.63 sq.m.),2,2,2,8.0,East,Undefined,Q67948682,1320.0,,,0,0,1,0,0,0,22
flat,smart world gems,sector 89,0.85,7706.0,1103.0,Carpet area: 1103 (102.47 sq.m.),2,2,2,2.0,North-East,Under Construction,M68877560,,,1103.0,1,0,0,0,0,0,45
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,1650.0,Super Built up area 1650(153.29 sq.m.),3,3,3,0.0,North-East,Undefined,E66198642,1650.0,,,1,0,0,1,0,2,159
flat,m3m skywalk,sector 74,1.5,12500.0,1200.0,Super Built up area 1400(130.06 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2,2,3,17.0,North-East,Undefined,B69816832,1400.0,1300.0,1200.0,0,0,1,0,0,0,174
house,independent,sector 24,3.2,59259.0,540.0,Plot area 60(50.17 sq.m.),14,14,3+,6.0,West,Undefined,Z68715206,,540.0,,0,0,0,0,0,1,15
flat,supertech hues,sector 68,0.82,6950.0,1180.0,Super Built up area 1180(109.63 sq.m.),2,2,3+,21.0,,Under Construction,G39938621,1180.0,,,0,0,0,0,1,0,72
flat,m3m golfestate,sector 65,5.9,17543.0,3363.0,Super Built up area 3363(312.43 sq.m.),3,3,3,9.0,,Undefined,Y70109168,3363.0,,,1,0,0,0,0,1,21
flat,godrej summit,sector 104,1.2,8298.0,1446.0,Carpet area: 1446 (134.34 sq.m.),3,2,3+,16.0,,Undefined,S51643710,,,1446.0,1,1,0,0,0,2,142
flat,shree vardhman victoria,sector 70,1.6,8205.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3,5,3,6.0,North,Undefined,O69321432,1950.0,,1161.0,0,0,0,1,0,0,108
flat,la vida by tata housing,sector 113,3.72,13984.0,2660.0,Carpet area: 2660 (247.12 sq.m.),5,4,3+,0.0,,New Property,N70165386,,,2660.0,0,1,0,0,0,1,44
house,independent,sector 45,17.0,37777.0,4500.0,Plot area 4500(418.06 sq.m.),5,8,3+,3.0,North-East,Undefined,T68644254,,4500.0,,1,1,1,1,0,1,152
house,international city by sobha phase 2,sector 109,6.44,26502.0,2430.0,Plot area 270(225.75 sq.m.),4,5,3+,3.0,North-East,New Property,H70194344,,2430.0,,1,1,1,1,0,0,138
house,independent,sector 43,3.35,26973.0,1242.0,Plot area 138(115.39 sq.m.),1,1,0,1.0,East,Undefined,T64714338,,1242.0,,0,0,0,0,0,0,9
house,independent,sector 3 phase 3 extension,0.7,7007.0,999.0,Plot area 111(92.81 sq.m.),2,3,1,1.0,North,Undefined,T53352198,,999.0,,0,1,1,0,0,0,29
flat,tarc maceo,sector 91,1.9,6975.0,2724.0,Super Built up area 2724(253.07 sq.m.),4,4,3,9.0,North,Undefined,B70084692,2724.0,,,0,0,0,1,0,0,120
flat,ss residency,sector 12,0.53,4818.0,1100.0,Super Built up area 1100(102.19 sq.m.),3,3,2,2.0,,Undefined,F55342964,1100.0,,,0,0,0,0,0,2,14
flat,smart world gems,sector 89,0.95,8903.0,1067.0,Super Built up area 1067(99.13 sq.m.)Carpet area: 578 sq.ft. (53.7 sq.m.),2,2,2,1.0,East,Under Construction,S68955390,1067.0,,578.0,1,0,0,0,0,0,122
house,independent,sector 10a,3.6,19608.0,1836.0,Plot area 204(170.57 sq.m.),8,4,3,3.0,North,Undefined,J69608530,,1836.0,,0,1,0,0,0,2,28
flat,ats triumph,sector 104,1.75,7641.0,2290.0,Super Built up area 2290(212.75 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,4,3+,12.0,North-West,Undefined,R69157572,2290.0,,1800.0,1,1,0,1,1,2,21
flat,ireo victory valley,sector 67,3.05,12650.0,2411.0,Super Built up area 2411(223.99 sq.m.)Carpet area: 1688 sq.ft. (156.82 sq.m.),3,3,3+,21.0,South-West,Undefined,F68711924,2411.0,,1688.0,0,0,0,1,0,2,157
house,emaar emerald hills,sector 65,12.5,34722.0,3600.0,Plot area 400(334.45 sq.m.),4,4,3+,2.0,East,Undefined,P69832028,,3600.0,,1,0,0,1,0,0,56
flat,dlf new town heights,sector 90,1.99,7297.0,2727.0,Carpet area: 2727 (253.35 sq.m.),4,4,3+,9.0,East,Undefined,P68756334,,,2727.0,0,1,0,1,0,2,102
house,emaar mgf marbella,sector 66,8.8,41615.0,2115.0,Built Up area: 267 (223.25 sq.m.),4,4,3+,3.0,South-East,Undefined,T68077742,,267.0,,0,1,1,1,0,0,107
flat,emaar gurgaon greens,sector 102,1.55,9393.0,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3,4,3,7.0,North,Undefined,L69371102,1650.0,,1022.58,0,0,0,1,0,2,152
house,independent,sector 55,5.0,44444.0,1125.0,Plot area 125(104.52 sq.m.)Built Up area: 115 sq.yards (96.15 sq.m.)Carpet area: 100 sq.yards (83.61 sq.m.),9,9,3+,5.0,East,New Property,L69907826,,115.0,100.0,0,0,0,0,1,2,44
flat,suncity platinum towers,sector 28,6.2,23091.0,2685.0,Super Built up area 2685(249.44 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),3,4,3+,21.0,South,Undefined,H69546452,2685.0,2000.0,1900.0,0,0,0,1,0,2,160
flat,vatika city,sector 49,2.65,11770.0,2251.0,Super Built up area 2251.42(209.16 sq.m.)Built Up area: 1750.75 sq.ft. (162.65 sq.m.),3,4,3,11.0,East,Undefined,H69430168,2251.4,1750.75,,0,1,0,1,0,2,140
flat,smart world orchard,sector 61,1.47,12250.0,1200.0,Carpet area: 1200 (111.48 sq.m.),2,2,2,2.0,,Under Construction,S68849476,,,1200.0,1,0,0,0,0,0,76
flat,prime habitat,sector 99a,0.27,5432.0,497.0,Carpet area: 497 (46.17 sq.m.),2,2,1,4.0,North-East,New Property,H55001796,,,497.0,0,0,0,0,0,0,7
flat,godrej frontier,sector 80,1.1,5705.0,1928.0,Super Built up area 1928(179.12 sq.m.)Built Up area: 1580 sq.ft. (146.79 sq.m.)Carpet area: 1391 sq.ft. (129.23 sq.m.),3,3,3,8.0,North-West,Undefined,Q69444740,1928.0,1580.0,1391.0,0,0,0,1,0,0,111
flat,unitech the residences,sector 33,1.55,9872.0,1570.0,Super Built up area 1570(145.86 sq.m.),3,4,1,1.0,South,Undefined,V65879520,1570.0,,,0,0,0,1,0,0,37
flat,ats triumph,sector 104,2.5,7936.0,3150.0,Super Built up area 3150(292.64 sq.m.),4,4,3+,14.0,North-East,New Property,D68280420,3150.0,,,0,0,0,1,0,0,21
house,madan puri,sector 7,0.75,12500.0,600.0,Plot area 600(55.74 sq.m.),3,5,3,3.0,South-East,Undefined,M63461930,,600.0,,0,0,0,0,0,0,0
flat,green court,sector 90,0.47,6811.0,690.0,Carpet area: 690 (64.1 sq.m.),2,2,1,0.0,East,New Property,Z68954336,,,690.0,0,0,0,0,0,0,49
flat,unitech harmony,sector 50,2.6,9590.0,2711.0,Super Built up area 2711(251.86 sq.m.)Built Up area: 2700 sq.ft. (250.84 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3,4,2,15.0,North-East,Undefined,Y69284872,2711.0,2700.0,2200.0,0,0,0,1,1,2,174
house,unitech espace,sector 50,11.29,34846.0,3240.0,Plot area 360(301.01 sq.m.),5,5,3+,2.0,,Undefined,N69179202,,3240.0,,1,1,0,0,0,0,21
flat,ss,sector 85,2.09,7432.0,2812.0,Super Built up area 2812(261.24 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2400 sq.ft. (222.97 sq.m.),4,4,3,8.0,South-East,Undefined,L70088218,2812.0,2600.0,2400.0,1,1,0,1,0,0,49
flat,chintels paradiso,sector 109,2.0,7604.0,2630.0,Super Built up area 2630(244.33 sq.m.),4,4,2,11.0,,Undefined,C56670412,2630.0,,,0,1,0,1,0,0,64
flat,mapsko mount ville,sector 79,1.5,8264.0,1815.0,Super Built up area 1815(168.62 sq.m.)Carpet area: 1071.33 sq.ft. (99.53 sq.m.),3,4,3+,11.0,South,Undefined,Z70021140,1815.0,,1071.33,0,0,0,1,0,2,144
house,dlf gardencity enclave,sector 93,1.3,11284.0,1152.0,Plot area 1152(107.02 sq.m.),3,2,1,3.0,,Undefined,T69893008,,1152.0,,0,0,0,0,0,0,50
flat,signature global the millennia,sector 37d,0.55,9166.0,600.0,Super Built up area 850(78.97 sq.m.)Built Up area: 610 sq.ft. (56.67 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),2,2,3,3.0,,New Property,Y56040354,850.0,610.0,600.0,0,0,0,0,0,0,71
flat,mittal surya vihar,sector 21,0.8,7079.0,1130.0,Carpet area: 1130 (104.98 sq.m.),2,2,2,6.0,,Undefined,T64784442,,,1130.0,0,0,0,0,0,0,0
flat,signature global solera,sector 107,0.4,6644.0,602.0,Super Built up area 602(55.93 sq.m.)Carpet area: 548 sq.ft. (50.91 sq.m.),2,2,1,7.0,,Undefined,V69442008,602.0,,548.0,0,0,0,0,0,2,55
flat,the close north,sector 50,2.51,11992.0,2093.0,Super Built up area 2093(194.45 sq.m.),3,3,3,11.0,North-East,Undefined,R69466544,2093.0,,,0,1,1,0,0,2,109
house,independent,sector 11,2.5,17857.0,1400.0,Plot area 1400(130.06 sq.m.)Built Up area: 1850 sq.ft. (171.87 sq.m.),5,4,3,1.0,East,Undefined,R66718122,,1850.0,,0,0,1,0,0,0,0
flat,m3m the tree of life,sector 111,2.35,14551.0,1615.0,Built Up area: 1615 (150.04 sq.m.),3,3,3+,5.0,,Under Construction,C67290172,,1615.0,,0,0,0,0,0,0,0
flat,m3m woodshire,sector 107,0.9,6590.0,1366.0,Super Built up area 1366(126.91 sq.m.),2,2,3+,10.0,,Undefined,Q49874872,1366.0,,,0,0,0,0,1,2,49
flat,emaar mgf emerald floors premier,sector 65,2.55,15454.0,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3,3.0,West,Undefined,K68787220,1650.0,,1300.0,1,0,0,1,0,0,21
house,independent,sector 4,0.85,7522.0,1130.0,Built Up area: 1130 (104.98 sq.m.),3,3,0,1.0,,Undefined,D69166642,,1130.0,,0,0,0,0,0,0,0
flat,bestech park view city,sector 48,2.7,11713.0,2305.0,Super Built up area 2305(214.14 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3,3,3+,7.0,North-East,Undefined,L69749636,2305.0,2000.0,1700.0,1,0,0,1,0,2,174
house,independent,sector 17b,7.2,15926.0,4521.0,Plot area 420,4,4,2,1.0,,Undefined,G57921422,,4520.838,,0,0,1,1,0,0,0
house,uppal southend,sector 49,6.75,32328.0,2088.0,Plot area 232(193.98 sq.m.),12,12,3+,3.0,North,Undefined,E69343888,,2088.0,,1,1,0,1,1,2,49
house,unitech uniworld resorts,sector 33,8.0,17778.0,4500.0,Built Up area: 500 (418.06 sq.m.),6,5,3+,4.0,,Undefined,W68021440,,500.0,,0,0,0,0,0,0,0
house,independent,sector 14,4.5,20000.0,2250.0,Carpet area: 2500 (232.26 sq.m.),5,5,1,1.0,,Undefined,U69442134,,,2500.0,0,0,0,0,0,0,0
flat,emaar palm heights,sector 77,1.75,11666.0,1500.0,Super Built up area 2025(188.13 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,3,3+,11.0,South-West,Undefined,B69603786,2025.0,1900.0,1500.0,0,0,0,1,0,0,94
flat,bestech park view sanskruti,sector 92,1.83,7870.0,2325.0,Super Built up area 2325(216 sq.m.),4,3,3,8.0,East,New Property,T69976534,2325.0,,,0,0,0,1,0,0,128
flat,the close north,sector 50,2.35,11227.0,2093.0,Super Built up area 2093(194.45 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3,3,3,8.0,North-East,Undefined,Y69984822,2093.0,2000.0,1850.0,0,0,1,0,0,2,149
flat,signature global the millennia 3,sector 37d,0.5,7142.0,700.0,Carpet area: 700 (65.03 sq.m.),3,3,2,2.0,,Under Construction,V70119660,,,700.0,0,0,0,0,0,0,31
flat,tulip violet,sector 69,1.6,10139.0,1578.0,Super Built up area 1578(146.6 sq.m.),3,3,2,0.0,South-West,Undefined,J69393258,1578.0,,,0,1,0,0,0,0,49
flat,dlf new town heights,sector 90,1.88,6894.0,2727.0,Super Built up area 2727(253.35 sq.m.)Built Up area: 2726 sq.ft. (253.25 sq.m.)Carpet area: 2725 sq.ft. (253.16 sq.m.),4,4,3+,20.0,South,Undefined,Y69266094,2727.0,2726.0,2725.0,0,1,0,1,0,0,145
flat,vipul lavanya,sector 81,0.6,6666.0,900.0,Super Built up area 900(83.61 sq.m.),2,2,1,0.0,,Under Construction,L69566220,900.0,,,0,0,0,0,0,0,0
flat,pareena mi casa,sector 68,1.1,8835.0,1245.0,Super Built up area 1245(115.66 sq.m.),2,2,3,11.0,North,New Property,O62756540,1245.0,,,0,0,0,0,0,0,95
flat,smart world orchard,sector 61,1.55,13478.0,1150.0,Super Built up area 1150(106.84 sq.m.),2,2,1,3.0,,Under Construction,J69259248,1150.0,,,1,0,0,0,0,0,43
flat,gls arawali homes,sohna road,0.28,4307.0,650.0,Super Built up area 650(60.39 sq.m.),2,2,2,12.0,,New Property,P70098892,650.0,,,0,0,0,0,0,0,0
flat,ss the leaf,sector 85,1.75,7267.0,2408.0,Super Built up area 2408(223.71 sq.m.),3,4,3,8.0,North,Undefined,B69418558,2408.0,,,0,0,0,1,0,0,49
flat,emaar mgf emerald estate,sector 65,1.7,21013.0,809.0,Super Built up area 1395(129.6 sq.m.)Carpet area: 809 sq.ft. (75.16 sq.m.),3,3,3,7.0,South-East,Undefined,X65037590,1395.0,,809.0,1,0,0,0,0,2,116
flat,dlf the skycourt,sector 86,1.55,8031.0,1930.0,Super Built up area 1930(179.3 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,3,1,12.0,North-East,Undefined,S69597888,1930.0,1900.0,1350.0,0,1,0,0,0,2,153
flat,vatika lifestyle homes,sector 83,1.05,5982.0,1755.0,Super Built up area 1755(163.04 sq.m.),3,3,2,14.0,South-West,Undefined,G69846948,1755.0,,,1,1,1,1,0,2,174
flat,dlf the ultima,sector 81,2.25,10553.0,2132.0,Super Built up area 2132(198.07 sq.m.),3,3,3+,6.0,East,New Property,A69084776,2132.0,,,0,0,0,1,0,1,168
house,independent,sector 45,4.49,24455.0,1836.0,Plot area 204(170.57 sq.m.),9,9,3+,3.0,North-West,Undefined,L63995514,,1836.0,,0,0,0,0,1,2,90
flat,signature global grand iva,sector 103,0.3,8290.0,362.0,Carpet area: 361.88 (33.62 sq.m.),1,2,2,5.0,,New Property,U69157442,,,361.88231799999994,0,0,0,0,0,0,37
flat,sunischit apartments,sector 54,1.75,7954.0,2200.0,Super Built up area 2200(204.39 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3,4,3+,5.0,East,Undefined,O69835796,2200.0,1900.0,1700.0,0,0,0,1,0,2,83
flat,indiabulls centrum park,sector 103,1.33,8580.0,1550.0,Super Built up area 1790(166.3 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3,3,3+,8.0,East,Undefined,E69048512,1790.0,,1550.0,1,0,0,0,0,0,150
house,eros rosewood villas,sector 49,2.75,178571.0,154.0,Plot area 154(14.31 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3,3,1,2.0,North-West,Undefined,T69768202,,,1650.0,0,0,0,0,1,2,80
house,independent,sector 9,0.22,7407.0,297.0,Carpet area: 33 (27.59 sq.m.),2,2,2,1.0,,Undefined,U69720456,,,33.0,0,0,0,0,0,0,0
flat,godrej air,sector 85,1.75,9589.0,1825.0,Built Up area: 1825 (169.55 sq.m.),3,3,2,27.0,,Undefined,X69040728,,1825.0,,0,0,0,0,0,0,44
house,independent,sector 6,1.25,11574.0,1080.0,Plot area 120(100.34 sq.m.)Built Up area: 120 sq.yards (100.34 sq.m.),5,5,1,2.0,South,New Property,S68260580,,120.0,,0,1,0,0,0,0,0
flat,vatika the seven lamps,sector 82,1.0,6969.0,1435.0,Super Built up area 1435(133.32 sq.m.),2,2,2,14.0,,Undefined,T50595014,1435.0,,,1,0,0,0,1,0,69
flat,central park resorts,sector 48,3.65,15240.0,2395.0,Super Built up area 1870(173.73 sq.m.)Built Up area: 1869 sq.ft. (173.64 sq.m.),3,3,3+,9.0,North-West,Undefined,B34721721,1870.0,1869.0,,0,0,0,0,1,2,157
flat,tulip violet,sector 69,1.55,9822.0,1578.0,Super Built up area 1578(146.6 sq.m.),3,3,2,5.0,North-East,Undefined,H69300358,1578.0,,,0,1,0,0,0,0,99
flat,ss the leaf,sector 85,1.3,10483.0,1240.0,Super Built up area 1772(164.62 sq.m.)Carpet area: 1240 sq.ft. (115.2 sq.m.),2,2,3+,10.0,East,Undefined,S69963366,1772.0,,1240.0,0,0,1,0,0,0,148
flat,the close north,sector 50,2.92,11209.0,2605.0,Super Built up area 2605(242.01 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),3,3,3,10.0,North,Undefined,A70103770,2605.0,2600.0,2100.0,0,0,0,1,0,2,174
flat,experion windchants,sector 112,3.1,20666.0,1500.0,Carpet area: 1500 (139.35 sq.m.),2,2,3,9.0,,Undefined,F70095128,,,1500.0,1,0,1,1,0,2,80
flat,ss the leaf,sector 85,2.15,8928.0,2408.0,Super Built up area 2408(223.71 sq.m.),3,5,3,2.0,,New Property,I68407694,2408.0,,,0,0,0,0,0,0,53
flat,bptp terra,sector 37d,1.67,7622.0,2191.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 2091 sq.ft. (194.26 sq.m.)Carpet area: 1991 sq.ft. (184.97 sq.m.),4,4,3,11.0,West,Undefined,G70095248,2191.0,2091.0,1991.0,0,0,0,0,0,2,149
flat,ss the leaf,sector 85,1.84,7641.0,2408.0,Super Built up area 2408(223.71 sq.m.)Carpet area: 1685 sq.ft. (156.54 sq.m.),3,4,3,8.0,South-East,Undefined,E69389662,2408.0,,1685.0,0,1,0,0,0,0,158
flat,m3m woodshire,sector 107,0.98,6421.0,1526.0,Super Built up area 1534(142.51 sq.m.)Carpet area: 1056 sq.ft. (98.11 sq.m.),2,2,3,7.0,West,Undefined,H69545194,1534.0,,1056.0,1,0,0,0,0,2,174
house,independent,sector 9,0.5,6083.0,822.0,Built Up area: 822 (76.37 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),3,2,1,1.0,,Undefined,V69857066,,822.0,750.0,0,0,0,0,0,0,0
flat,ansal housing highland park,sector 103,1.1,6242.0,1762.0,Super Built up area 1762(163.7 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3+,7.0,North-East,New Property,L69361320,1762.0,1500.0,1300.0,0,0,0,0,0,0,87
flat,dlf regal gardens,sector 90,1.65,7449.0,2215.0,Super Built up area 2215(205.78 sq.m.)Built Up area: 2214 sq.ft. (205.69 sq.m.)Carpet area: 2213 sq.ft. (205.59 sq.m.),4,4,3+,15.0,East,Undefined,Y69685488,2215.0,2214.0,2213.0,0,0,0,0,0,0,158
flat,la vida by tata housing,sector 113,1.32,10344.0,1276.0,Super Built up area 1276(118.54 sq.m.)Built Up area: 1199 sq.ft. (111.39 sq.m.)Carpet area: 1099 sq.ft. (102.1 sq.m.),2,2,2,3.0,North-East,Undefined,I69730598,1276.0,1199.0,1099.0,0,0,0,0,0,0,49
flat,bestech park view ananda,sector 81,1.35,7541.0,1790.0,Carpet area: 1790 (166.3 sq.m.),3,3,3+,8.0,North,Undefined,R70035130,,,1790.0,0,0,0,0,0,0,114
flat,rof ananda,sector 95,0.55,5500.0,1000.0,Super Built up area 1000(92.9 sq.m.)Carpet area: 745 sq.ft. (69.21 sq.m.),3,2,2,14.0,East,New Property,O69600598,1000.0,,745.0,1,0,0,0,0,1,30
flat,emaar gurgaon greens,sector 102,1.45,8787.0,1650.0,Super Built up area 1650(153.29 sq.m.),3,3,2,7.0,South-West,Undefined,T69411388,1650.0,,,0,0,0,1,0,0,169
flat,vatika city,sector 49,1.85,10578.0,1749.0,Super Built up area 1748.87(162.48 sq.m.)Built Up area: 1471.12 sq.ft. (136.67 sq.m.),3,3,1,7.0,South-West,Undefined,N66583826,1748.8,1471.12,,0,1,1,0,0,0,158
flat,godrej summit,sector 104,0.82,9854.0,832.0,Carpet area: 77.31,2,2,3,12.0,,Undefined,Z68982730,,,77.31,1,0,0,0,0,0,120
flat,hcbs sports ville,sohna road,0.2,2666.0,750.0,Super Built up area 750(69.68 sq.m.)Built Up area: 743 sq.ft. (69.03 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),2,2,1,4.0,,New Property,M70188742,750.0,743.0,600.0,0,0,0,0,0,0,15
